
########## Evaluation Against Last Agent - Episode 1000 ##########
########## Evaluation Against Last Agent - Episode 70000 ##########
Timestep: 5609703 Average reward against last agent is -7.109

########## Evaluation Against Last Agent - Episode 71000 ##########
Timestep: 5690028 Average reward against last agent is 2.47

########## Evaluation Against Last Agent - Episode 72000 ##########
Timestep: 5770151 Average reward against last agent is -5.634

########## Evaluation Against Last Agent - Episode 73000 ##########
Timestep: 5850301 Average reward against last agent is 2.551

########## Evaluation Against Last Agent - Episode 74000 ##########
Timestep: 5930442 Average reward against last agent is 2.321

########## Evaluation Against Last Agent - Episode 75000 ##########
Timestep: 6010552 Average reward against last agent is 2.57

########## Evaluation Against Last Agent - Episode 76000 ##########
Timestep: 6090742 Average reward against last agent is 2.441

########## Evaluation Against Last Agent - Episode 77000 ##########
Timestep: 6170898 Average reward against last agent is -9.316

########## Evaluation Against Last Agent - Episode 78000 ##########
Timestep: 6250946 Average reward against last agent is -7.186

########## Evaluation Against Last Agent - Episode 79000 ##########
Timestep: 6331086 Average reward against last agent is -3.21

########## Evaluation Against Last Agent - Episode 80000 ##########
Timestep: 6411250 Average reward against last agent is -7.032

########## Evaluation Against Last Agent - Episode 81000 ##########
Timestep: 6491359 Average reward against last agent is -9.344

########## Evaluation Against Last Agent - Episode 82000 ##########
Timestep: 6571514 Average reward against last agent is -5.993

########## Evaluation Against Last Agent - Episode 83000 ##########
Timestep: 6651773 Average reward against last agent is -10.08

########## Evaluation Against Last Agent - Episode 84000 ##########
Timestep: 6731981 Average reward against last agent is -9.47

########## Evaluation Against Last Agent - Episode 85000 ##########
Timestep: 6812209 Average reward against last agent is -3.3

########## Evaluation Against Last Agent - Episode 86000 ##########
Timestep: 6892549 Average reward against last agent is -4.667

########## Evaluation Against Last Agent - Episode 87000 ##########
Timestep: 6972805 Average reward against last agent is 0.512

########## Evaluation Against Last Agent - Episode 88000 ##########
Timestep: 7052931 Average reward against last agent is 2.197

########## Evaluation Against Last Agent - Episode 89000 ##########
Timestep: 7133230 Average reward against last agent is 2.326

########## Evaluation Against Last Agent - Episode 90000 ##########
Timestep: 7213285 Average reward against last agent is -1.045

########## Evaluation Against Last Agent - Episode 91000 ##########
Timestep: 7293318 Average reward against last agent is 1.161

########## Evaluation Against Last Agent - Episode 92000 ##########
Timestep: 7373372 Average reward against last agent is 2.768

########## Evaluation Against Last Agent - Episode 93000 ##########
Timestep: 7453555 Average reward against last agent is 0.431

########## Evaluation Against Last Agent - Episode 94000 ##########
Timestep: 7533665 Average reward against last agent is 1.513

########## Evaluation Against Last Agent - Episode 95000 ##########
Timestep: 7613663 Average reward against last agent is 2.36

########## Evaluation Against Last Agent - Episode 96000 ##########
Timestep: 7693749 Average reward against last agent is 1.346

########## Evaluation Against Last Agent - Episode 97000 ##########
Timestep: 7773664 Average reward against last agent is 0.479

########## Evaluation Against Last Agent - Episode 98000 ##########
Timestep: 7853687 Average reward against last agent is 2.653

########## Evaluation Against Last Agent - Episode 99000 ##########
Timestep: 7933692 Average reward against last agent is 2.357
